Number of Samples = 501,,
Time windows (ns) = 700,,
Number of Traces = 16,,
Trace interval (m) = 0.09093,,
106.8068912,31.26075037,441.7954,-0.006740731,8.9436
106.8068912,31.26075037,441.7954,-0.002307930,8.9436
106.8068912,31.26075037,441.7954,0.012829946,8.9436
106.8068912,31.26075037,441.7954,0.026696887,8.9436
106.8068912,31.26075037,441.7954,0.020494977,8.9436
106.8068912,31.26075037,441.7954,-0.010503219,8.9436
106.8068912,31.26075037,441.7954,-0.045489579,8.9436
106.8068912,31.26075037,441.7954,-0.052842103,8.9436
106.8068912,31.26075037,441.7954,-0.019734694,8.9436
106.8068912,31.26075037,441.7954,0.033031832,8.9436
106.8068912,31.26075037,441.7954,0.066870525,8.9436
106.8068912,31.26075037,441.7954,0.057086017,8.9436
106.8068912,31.26075037,441.7954,0.011530988,8.9436
106.8068912,31.26075037,441.7954,-0.037754677,8.9436
106.8068912,31.26075037,441.7954,-0.059430081,8.9436
106.8068912,31.26075037,441.7954,-0.043523327,8.9436
106.8068912,31.26075037,441.7954,-0.004942088,8.9436
106.8068912,31.26075037,441.7954,0.029341303,8.9436
106.8068912,31.26075037,441.7954,0.039172083,8.9436
106.8068912,31.26075037,441.7954,0.023524713,8.9436
106.8068912,31.26075037,441.7954,-0.001632472,8.9436
106.8068912,31.26075037,441.7954,-0.017431021,8.9436
106.8068912,31.26075037,441.7954,-0.016409844,8.9436
106.8068912,31.26075037,441.7954,-0.005625419,8.9436
106.8068912,31.26075037,441.7954,0.002465333,8.9436
106.8068912,31.26075037,441.7954,0.001773058,8.9436
106.8068912,31.26075037,441.7954,-0.003529404,8.9436
106.8068912,31.26075037,441.7954,-0.005058999,8.9436
106.8068912,31.26075037,441.7954,0.000720560,8.9436
106.8068912,31.26075037,441.7954,0.009111627,8.9436
106.8068912,31.26075037,441.7954,0.012117204,8.9436
106.8068912,31.26075037,441.7954,0.006462383,8.9436
106.8068912,31.26075037,441.7954,-0.003238030,8.9436
106.8068912,31.26075037,441.7954,-0.009120800,8.9436
106.8068912,31.26075037,441.7954,-0.007553575,8.9436
106.8068912,31.26075037,441.7954,-0.001781608,8.9436
106.8068912,31.26075037,441.7954,0.002422597,8.9436
106.8068912,31.26075037,441.7954,0.002736224,8.9436
106.8068912,31.26075037,441.7954,0.001463583,8.9436
106.8068912,31.26075037,441.7954,0.001595809,8.9436
106.8068912,31.26075037,441.7954,0.003035209,8.9436
106.8068912,31.26075037,441.7954,0.003125922,8.9436
106.8068912,31.26075037,441.7954,0.000148930,8.9436
106.8068912,31.26075037,441.7954,-0.004495991,8.9436
106.8068912,31.26075037,441.7954,-0.007487821,8.9436
106.8068912,31.26075037,441.7954,-0.006486214,8.9436
106.8068912,31.26075037,441.7954,-0.001939159,8.9436
106.8068912,31.26075037,441.7954,0.003385499,8.9436
106.8068912,31.26075037,441.7954,0.006406036,8.9436
106.8068912,31.26075037,441.7954,0.005763918,8.9436
106.8068912,31.26075037,441.7954,0.002580028,8.9436
106.8068912,31.26075037,441.7954,-0.000585869,8.9436
106.8068912,31.26075037,441.7954,-0.001828928,8.9436
106.8068912,31.26075037,441.7954,-0.001319596,8.9436
106.8068912,31.26075037,441.7954,-0.000748426,8.9436
106.8068912,31.26075037,441.7954,-0.001324263,8.9436
106.8068912,31.26075037,441.7954,-0.002381570,8.9436
106.8068912,31.26075037,441.7954,-0.002120685,8.9436
106.8068912,31.26075037,441.7954,0.000243904,8.9436
106.8068912,31.26075037,441.7954,0.003258906,8.9436
106.8068912,31.26075037,441.7954,0.004377831,8.9436
106.8068912,31.26075037,441.7954,0.002399494,8.9436
106.8068912,31.26075037,441.7954,-0.001294734,8.9436
106.8068912,31.26075037,441.7954,-0.003950483,8.9436
106.8068912,31.26075037,441.7954,-0.003838536,8.9436
106.8068912,31.26075037,441.7954,-0.001530191,8.9436
106.8068912,31.26075037,441.7954,0.000940511,8.9436
106.8068912,31.26075037,441.7954,0.001966731,8.9436
106.8068912,31.26075037,441.7954,0.001533892,8.9436
106.8068912,31.26075037,441.7954,0.000832927,8.9436
106.8068912,31.26075037,441.7954,0.000898265,8.9436
106.8068912,31.26075037,441.7954,0.001535903,8.9436
106.8068912,31.26075037,441.7954,0.001484647,8.9436
106.8068912,31.26075037,441.7954,-0.000263016,8.9436
106.8068912,31.26075037,441.7954,-0.003116324,8.9436
106.8068912,31.26075037,441.7954,-0.004896780,8.9436
106.8068912,31.26075037,441.7954,-0.003533976,8.9436
106.8068912,31.26075037,441.7954,0.000859293,8.9436
106.8068912,31.26075037,441.7954,0.005499983,8.9436
106.8068912,31.26075037,441.7954,0.006814989,8.9436
106.8068912,31.26075037,441.7954,0.003341712,8.9436
106.8068912,31.26075037,441.7954,-0.002801814,8.9436
106.8068912,31.26075037,441.7954,-0.007288335,8.9436
106.8068912,31.26075037,441.7954,-0.006838751,8.9436
106.8068912,31.26075037,441.7954,-0.001761959,8.9436
106.8068912,31.26075037,441.7954,0.004292540,8.9436
106.8068912,31.26075037,441.7954,0.007148341,8.9436
106.8068912,31.26075037,441.7954,0.005180694,8.9436
106.8068912,31.26075037,441.7954,0.000257532,8.9436
106.8068912,31.26075037,441.7954,-0.003989899,8.9436
106.8068912,31.26075037,441.7954,-0.004963941,8.9436
106.8068912,31.26075037,441.7954,-0.002735261,8.9436
106.8068912,31.26075037,441.7954,0.000516910,8.9436
106.8068912,31.26075037,441.7954,0.002470555,8.9436
106.8068912,31.26075037,441.7954,0.002311421,8.9436
106.8068912,31.26075037,441.7954,0.000894819,8.9436
106.8068912,31.26075037,441.7954,-0.000374886,8.9436
106.8068912,31.26075037,441.7954,-0.000763772,8.9436
106.8068912,31.26075037,441.7954,-0.000524117,8.9436
106.8068912,31.26075037,441.7954,-0.000297351,8.9436
106.8068912,31.26075037,441.7954,-0.000374826,8.9436
106.8068912,31.26075037,441.7954,-0.000505875,8.9436
106.8068912,31.26075037,441.7954,-0.000287938,8.9436
106.8068912,31.26075037,441.7954,0.000332841,8.9436
106.8068912,31.26075037,441.7954,0.000924709,8.9436
106.8068912,31.26075037,441.7954,0.000924031,8.9436
106.8068912,31.26075037,441.7954,0.000195952,8.9436
106.8068912,31.26075037,441.7954,-0.000714951,8.9436
106.8068912,31.26075037,441.7954,-0.000980394,8.9436
106.8068912,31.26075037,441.7954,-0.000271256,8.9436
106.8068912,31.26075037,441.7954,0.000826179,8.9436
106.8068912,31.26075037,441.7954,0.001271973,8.9436
106.8068912,31.26075037,441.7954,0.000545711,8.9436
106.8068912,31.26075037,441.7954,-0.000819458,8.9436
106.8068912,31.26075037,441.7954,-0.001684663,8.9436
106.8068912,31.26075037,441.7954,-0.001302070,8.9436
